id,admiration, amusement, anger, annoyance, approval, caring, confusion, curiosity, desire, disappointment, disapproval, disgust, embarrassment, excitement, fear, gratitude, grief, joy, love, nervousness, optimism, pride, realization, relief,remorse, sadness, surprise, neutral, bad_string,tag_agreement,string,target_string,top_tag
535507,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-You would move up to a barbell bench press so now you're not doing a push-up. <b> If you can't do that many then this push-up could still be a great hypertrophy exercise for you. </b> But if you can do more than 12 push-ups You gotta go either put a weight on your back or you get on a bench press and you start moving the barbell.--535507, If you can't do that many then this push-up could still be a great hypertrophy exercise for you. ,admiration
545568,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,"Three times is just too many no plays much as you can download the game in the middle of October play it through the beginning of November and you'll be set.-- That's yeah bad for those of you who haven't played Night in the Woods. We can take a moment to set up the game or you could just go out and play Night in the Woods because it only takes one time it does not that is a lie.<b> Three times is just too many no plays much as you can download the game in the middle of October play it through the beginning of November and you'll be set.</b> Yeah, but like we said the game takes place in--545568.0", Three times is just too many no plays much as you can download the game in the middle of October play it through the beginning of November and you'll be set.,admiration
551078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-The silence was the worst. <b> I pulled into my fingertips were numb absolutely. </b> It felt like my car was pressurized trapped in ice. There was no way out for me there but I was sure I wasn't the only one to travel this road.--551078, I pulled into my fingertips were numb absolutely. , neutral
560464,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"I'm nearing the End of This Book Celeste called me Scott and Sarah Young Celeste wants Scott Moore and it is annoying Jesus.-- Yeah, the goal of not stealing did not go very well got caught at Urban Outfitters. All right, January 2nd 2005 your birthday Justin.<b> I'm nearing the End of This Book Celeste called me Scott and Sarah Young Celeste wants Scott Moore and it is annoying Jesus.</b> I'm kind of mad at Scott.--560464.0", I'm nearing the End of This Book Celeste called me Scott and Sarah Young Celeste wants Scott Moore and it is annoying Jesus., annoyance
593444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-Forward to 2020 as well. <b> I might try and get you a couple more things. </b> But if I don't I'm going to stay active on the page. I want you all to enjoy your holidays coming up get you the social media before we get out of here and we'll be back active next and I'm probably February or March will do the to early's I'm going to get work on more content more guests.--593444, I might try and get you a couple more things. , optimism
600372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"--It's okay to move it to Sunday to you're not a wimp. <b> So when race day comes, you know that you can run in those conditions, but if you've already proven yourself, Yourself and you feel like it would just be easier on your body to run don't need to be here. </b>  Nobody needs to be a hero.--600372"," So when race day comes, you know that you can run in those conditions, but if you've already proven yourself, Yourself and you feel like it would just be easier on your body to run don't need to be here. ", neutral
619269,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-The next one was like do you prefer getting a hug from your partner or receiving the gift the next one went do you prefer going on a date with your partner or receiving a gift? <b> I was like the trying to make me look like you're trying to make it. </b> They're trying to make me look like a materialistic jerk and I'm gonna put 12 for gifts because it's all I want is gives--619269, I was like the trying to make me look like you're trying to make it. , annoyance
620399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"So even if it's a small thing even if it's you know, because you and I will always do that if we have something we're always like hey, sorry about yesterday.-- You have to come back to it though. Because like I know at least even even small things like I was hurt and you are hurt if you just never mention anything about that that's going to build up and you're just going to get bitter and resentful.<b> So even if it's a small thing even if it's you know, because you and I will always do that if we have something we're always like hey, sorry about yesterday.</b> I don't know I had an off day.--620399.0"," So even if it's a small thing even if it's you know, because you and I will always do that if we have something we're always like hey, sorry about yesterday.",remorse
629451,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-Alex 13g filings 13f filings and and simply if we see a CEO by five million dollars worth of stock in his own company. <b> But but maybe there's something there and it's up to us to figure out what that owner/manager season is own business. </b> So you looking for you want a nun a manager who has where you think the company is undervalued as well and Then Additionally you looking for some Insider buying on top of that and that can come through the SEC form for or the 13 days or FS.--629451, But but maybe there's something there and it's up to us to figure out what that owner/manager season is own business. , curiosity
629681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"--That's what you know one last thing real quick for me. <b> Yeah, exactly like he They have the same exact shit that you do and that we do and stuff like that. </b>  I think those are valid reasons but understanding that that is just about how you can deal with it.--629681"," Yeah, exactly like he They have the same exact shit that you do and that we do and stuff like that. ", neutral
647913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"--And this is why we're sore after a workout it's because we're injured and when you're injured your body is inflamed. <b> Especially if you're ingesting all the salts and stuff. </b> We don't care about water who cares no, and and all of those muscle fibers, they hold 3 grams of water. So, you know, if you've got an electrolyte imbalance, all that water is pulling to each muscle fiber and that's going to weigh a lot more on a scale but it's not body fat.--647913", Especially if you're ingesting all the salts and stuff. , neutral
652266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-They don't care how many millions dollars I made they want to know what I've done with it. <b> They want to know how to give back give it back to our team. </b> They want to know about the trip to Maui. I'm taking the team on they want to know all the stuff.--652266, They want to know how to give back give it back to our team. , neutral
661952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,ammit reason that got us going in the Pro Hall of Fame.-- I'm sure what a way to start off the year then with a bro. He's bro of Shalom.<b> Dammit reason that got us going in the Pro Hall of Fame.</b> I would be remiss if I didn't talk about the next tradition the wheels of the week.--661952., Dammit reason that got us going in the Pro Hall of Fame., pride
667776,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"I kind of think of that blaming testosterone for male violence is like blaming the newsagent who sells matches for the fire that happens later, you know.-- Actually the body's hormones system or the end. Is that the endocrine system not the body's hormonal system is a complex Beast with so many different things happening at any one time.<b> I kind of think of that blaming testosterone for male violence is like blaming the newsagent who sells matches for the fire that happens later, you know.</b> Those matches and the fact that this news agent has sold them is a factor obviously and in the arson that happens later that you would never say that he is responsible for the fire.--667776.0"," I kind of think of that blaming testosterone for male violence is like blaming the newsagent who sells matches for the fire that happens later, you know.", disapproval
670791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,"I don't think they're going to be the 1 seed because I think Hawaii is going to get his games off.-- I'm intrigued and then what do you want from the Western Conference Western Conference? I gotta go with the Clippers.<b> I don't think they're going to be the 1 seed because I think Hawaii is going to get his games off.</b> I think Paul George is gonna get some games off, but I think they ultimately come playoff time.--670791.0", I don't think they're going to be the 1 seed because I think Hawaii is going to get his games off., optimism
675736,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-I like that a lot. <b> There are objective points. </b> There are also secondary objectives that you can score each round and at the end of the game you have a total of points. And then at the end of the all three rounds Whoever has the most points wins the tournament if there is a tie you go to and this is what cost me the game you go to your army painting values.--675736, There are objective points. , approval
683591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"--I know I saw you keep young as I look at the time and I was like, oh, yeah, we are about time ago. <b> We got school tomorrow. </b> I got work New York tomorrow. I mean you work your purchase.--683591", We got school tomorrow. , neutral
